generation,basepokemon,vanillatarget,targetpokemon,percent
2,Poliwag,Poliwhirl,Psyduck,0.011
2,Poliwag,Poliwhirl,Quagsire,0.17
2,Poliwag,Poliwhirl,Qwilfish,0.117
2,Poliwag,Poliwhirl,Seadra,0.327
2,Poliwag,Poliwhirl,Seaking,0.003
2,Poliwag,Poliwhirl,Seel,0.013
2,Poliwag,Poliwhirl,Slowpoke,0.016
2,Poliwag,Poliwhirl,Squirtle,0.015
2,Poliwag,Poliwhirl,Staryu,1.385
2,Poliwag,Poliwhirl,Tentacool,0.862
2,Poliwag,Poliwhirl,Totodile,0.024
2,Poliwag,Poliwhirl,Wartortle,13.97
2,Poliwhirl,Politoed,Azumarill,1.255
2,Poliwhirl,Politoed,Blastoise,6.271
2,Poliwhirl,Politoed,Cloyster,5.948
2,Poliwhirl,Politoed,Croconaw,1.301
2,Poliwhirl,Politoed,Dewgong,4.932
2,Poliwhirl,Politoed,Feraligatr,6.346
2,Poliwhirl,Politoed,Golduck,5.078
2,Poliwhirl,Politoed,Gyarados,5.954
2,Poliwhirl,Politoed,Kabutops,3.727
2,Poliwhirl,Politoed,Kingdra,1.997
2,Poliwhirl,Politoed,Kingler,5.695
2,Poliwhirl,Politoed,Lanturn,3.439
2,Poliwhirl,Politoed,Lapras,5.882
2,Poliwhirl,Politoed,Mantine,4.375
2,Poliwhirl,Politoed,Octillery,5.076
2,Poliwhirl,Politoed,Omastar,3.717
2,Poliwhirl,Politoed,Quagsire,0.563
2,Poliwhirl,Politoed,Qwilfish,0.432
2,Poliwhirl,Politoed,Seadra,1.123
2,Poliwhirl,Politoed,Seaking,5.896
2,Poliwhirl,Politoed,Slowbro,3.419
2,Poliwhirl,Politoed,Slowking,3.496
2,Poliwhirl,Politoed,Starmie,3.811
2,Poliwhirl,Politoed,Tentacruel,3.039
2,Poliwhirl,Politoed,Vaporeon,5.951
2,Poliwhirl,Politoed,Wartortle,1.277
2,Poliwhirl,Poliwrath,Azumarill,0.859
2,Poliwhirl,Poliwrath,Blastoise,6.609
2,Poliwhirl,Poliwrath,Cloyster,6.066
2,Poliwhirl,Poliwrath,Croconaw,0.933
2,Poliwhirl,Poliwrath,Dewgong,5.062
2,Poliwhirl,Poliwrath,Feraligatr,6.659
2,Poliwhirl,Poliwrath,Golduck,5.129
2,Poliwhirl,Poliwrath,Gyarados,6.227
2,Poliwhirl,Poliwrath,Kabutops,3.761
2,Poliwhirl,Poliwrath,Kingdra,1.914
2,Poliwhirl,Poliwrath,Kingler,5.643
2,Poliwhirl,Poliwrath,Lanturn,3.474
2,Poliwhirl,Poliwrath,Lapras,6.323
2,Poliwhirl,Poliwrath,Mantine,4.509
2,Poliwhirl,Poliwrath,Octillery,5.137
2,Poliwhirl,Poliwrath,Omastar,3.758
2,Poliwhirl,Poliwrath,Quagsire,0.348
2,Poliwhirl,Poliwrath,Qwilfish,0.227
2,Poliwhirl,Poliwrath,Seadra,0.719
2,Poliwhirl,Poliwrath,Seaking,5.914
2,Poliwhirl,Poliwrath,Slowbro,3.341
2,Poliwhirl,Poliwrath,Slowking,3.374
2,Poliwhirl,Poliwrath,Starmie,4.023
2,Poliwhirl,Poliwrath,Tentacruel,3.102
2,Poliwhirl,Poliwrath,Vaporeon,5.99
2,Poliwhirl,Poliwrath,Wartortle,0.899
2,Ponyta,Rapidash,Arcanine,5.893
2,Ponyta,Rapidash,Charizard,12.306
2,Ponyta,Rapidash,Charmeleon,5.165
2,Ponyta,Rapidash,Flareon,13.669
2,Ponyta,Rapidash,Houndoom,11.592
2,Ponyta,Rapidash,Magcargo,4.111
2,Ponyta,Rapidash,Magmar,15.071
2,Ponyta,Rapidash,Ninetales,13.212
2,Ponyta,Rapidash,Quilava,5.272
2,Ponyta,Rapidash,Typhlosion,13.709
2,Porygon,Porygon2,Blissey,14.053
2,Porygon,Porygon2,Chansey,0.01
2,Porygon,Porygon2,Clefable,10.804
2,Porygon,Porygon2,Dodrio,0.008
2,Porygon,Porygon2,Fearow,0.004
2,Porygon,Porygon2,Girafarig,0.003
2,Porygon,Porygon2,Granbull,0.016
2,Porygon,Porygon2,Kangaskhan,10.616
2,Porygon,Porygon2,Miltank,10.599
2,Porygon,Porygon2,Noctowl,0.011
2,Porygon,Porygon2,Persian,0.007
2,Porygon,Porygon2,Pidgeot,8.906
2,Porygon,Porygon2,Snorlax,12.537
2,Porygon,Porygon2,Stantler,9.994
2,Porygon,Porygon2,Tauros,10.773
2,Porygon,Porygon2,Ursaring,11.659
2,Psyduck,Golduck,Azumarill,1.244
2,Psyduck,Golduck,Blastoise,6.124
2,Psyduck,Golduck,Cloyster,5.878
2,Psyduck,Golduck,Croconaw,1.232
2,Psyduck,Golduck,Dewgong,4.895
2,Psyduck,Golduck,Feraligatr,6.274
2,Psyduck,Golduck,Gyarados,5.86
2,Psyduck,Golduck,Kabutops,3.572
2,Psyduck,Golduck,Kingdra,1.865
2,Psyduck,Golduck,Kingler,5.357
2,Psyduck,Golduck,Lanturn,3.329
2,Psyduck,Golduck,Lapras,5.898
2,Psyduck,Golduck,Mantine,4.284
2,Psyduck,Golduck,Octillery,4.967
2,Psyduck,Golduck,Omastar,3.43
2,Psyduck,Golduck,Politoed,5.111
2,Psyduck,Golduck,Poliwrath,2.782
2,Psyduck,Golduck,Quagsire,0.475
2,Psyduck,Golduck,Qwilfish,0.331
2,Psyduck,Golduck,Seadra,0.906
2,Psyduck,Golduck,Seaking,5.732
2,Psyduck,Golduck,Slowbro,3.287
2,Psyduck,Golduck,Slowking,3.184
2,Psyduck,Golduck,Starmie,3.81
2,Psyduck,Golduck,Tentacruel,2.914
2,Psyduck,Golduck,Vaporeon,5.972
2,Psyduck,Golduck,Wartortle,1.287
2,Pupitar,Tyranitar,Aerodactyl,11.189
2,Pupitar,Tyranitar,Donphan,15.949
2,Pupitar,Tyranitar,Golem,11.602
2,Pupitar,Tyranitar,Kabutops,6.061
2,Pupitar,Tyranitar,Nidoking,5.854
2,Pupitar,Tyranitar,Nidoqueen,5.953
2,Pupitar,Tyranitar,Omastar,6.108
2,Pupitar,Tyranitar,Rhydon,11.538
2,Pupitar,Tyranitar,Shuckle,11.791
2,Pupitar,Tyranitar,Steelix,13.955
2,Quilava,Typhlosion,Arcanine,19.733
2,Quilava,Typhlosion,Charizard,12.238
2,Quilava,Typhlosion,Flareon,13.9
2,Quilava,Typhlosion,Houndoom,11.3
2,Quilava,Typhlosion,Magmar,15.196
2,Quilava,Typhlosion,Ninetales,13.74
2,Quilava,Typhlosion,Rapidash,13.893
2,Rattata,Raticate,Aipom,0.03
2,Rattata,Raticate,Chansey,8.461
2,Rattata,Raticate,Clefable,0.022
2,Rattata,Raticate,Dodrio,0.013
2,Rattata,Raticate,Dunsparce,9.094
2,Rattata,Raticate,Farfetch'd,0.021
2,Rattata,Raticate,Fearow,7.564
2,Rattata,Raticate,Furret,9.482
2,Rattata,Raticate,Girafarig,0.004
2,Rattata,Raticate,Granbull,8.766
2,Rattata,Raticate,Lickitung,11.004
2,Rattata,Raticate,Noctowl,7.599
2,Rattata,Raticate,Persian,8.67
2,Rattata,Raticate,Pidgeot,0.011
2,Rattata,Raticate,Porygon,11.188
2,Rattata,Raticate,Stantler,0.017
2,Rattata,Raticate,Togetic,8.812
2,Rattata,Raticate,Wigglytuff,9.242
2,Remoraid,Octillery,Azumarill,1.789
2,Remoraid,Octillery,Blastoise,0.97
2,Remoraid,Octillery,Cloyster,6.738
2,Remoraid,Octillery,Croconaw,0.995
2,Remoraid,Octillery,Dewgong,5.867
2,Remoraid,Octillery,Feraligatr,1.026
2,Remoraid,Octillery,Golduck,5.913
2,Remoraid,Octillery,Gyarados,0.879
2,Remoraid,Octillery,Kabutops,4.347
2,Remoraid,Octillery,Kingdra,0.036
2,Remoraid,Octillery,Kingler,6.652
2,Remoraid,Octillery,Lanturn,4.114
2,Remoraid,Octillery,Lapras,0.768
2,Remoraid,Octillery,Mantine,5.049
2,Remoraid,Octillery,Omastar,4.312
2,Remoraid,Octillery,Politoed,6.226
2,Remoraid,Octillery,Poliwhirl,1.699
2,Remoraid,Octillery,Poliwrath,3.272
2,Remoraid,Octillery,Quagsire,0.557
2,Remoraid,Octillery,Qwilfish,0.402
2,Remoraid,Octillery,Seadra,7.521
2,Remoraid,Octillery,Seaking,6.936
2,Remoraid,Octillery,Slowbro,3.987
2,Remoraid,Octillery,Slowking,3.943
2,Remoraid,Octillery,Starmie,4.668
2,Remoraid,Octillery,Tentacruel,3.518
2,Remoraid,Octillery,Vaporeon,6.844
2,Remoraid,Octillery,Wartortle,0.972
2,Rhyhorn,Rhydon,Aerodactyl,9.676
2,Rhyhorn,Rhydon,Donphan,12.899
2,Rhyhorn,Rhydon,Dugtrio,0.419
2,Rhyhorn,Rhydon,Gligar,0.551
2,Rhyhorn,Rhydon,Golem,9.964
2,Rhyhorn,Rhydon,Graveler,0.557
2,Rhyhorn,Rhydon,Kabutops,5.447
2,Rhyhorn,Rhydon,Magcargo,0.313
2,Rhyhorn,Rhydon,Marowak,0.984
2,Rhyhorn,Rhydon,Nidoking,5.139
2,Rhyhorn,Rhydon,Nidoqueen,5.231
2,Rhyhorn,Rhydon,Omastar,5.559
2,Rhyhorn,Rhydon,Piloswine,9.317
2,Rhyhorn,Rhydon,Pupitar,0.398
2,Rhyhorn,Rhydon,Quagsire,0.272
2,Rhyhorn,Rhydon,Sandslash,10.543
2,Rhyhorn,Rhydon,Shuckle,10.317
2,Rhyhorn,Rhydon,Steelix,11.636
2,Rhyhorn,Rhydon,Sudowoodo,0.778
2,Sandshrew,Sandslash,Donphan,1.342
2,Sandshrew,Sandslash,Dugtrio,12.552
2,Sandshrew,Sandslash,Gligar,9.06
2,Sandshrew,Sandslash,Golem,10.586
2,Sandshrew,Sandslash,Graveler,1.52
2,Sandshrew,Sandslash,Marowak,11.98
2,Sandshrew,Sandslash,Nidoking,5.545
2,Sandshrew,Sandslash,Nidoqueen,5.607
2,Sandshrew,Sandslash,Onix,1.442
2,Sandshrew,Sandslash,Piloswine,10.024
2,Sandshrew,Sandslash,Pupitar,11.838
2,Sandshrew,Sandslash,Quagsire,6.898
2,Sandshrew,Sandslash,Rhydon,10.462
2,Sandshrew,Sandslash,Steelix,1.144
2,Scyther,Scizor,Aerodactyl,6.186
2,Scyther,Scizor,Charizard,4.284
2,Scyther,Scizor,Crobat,6.22
2,Scyther,Scizor,Dodrio,6.852
2,Scyther,Scizor,Dragonite,0.162
2,Scyther,Scizor,Fearow,0.138
2,Scyther,Scizor,Forretress,9.895
2,Scyther,Scizor,Gligar,0.084
2,Scyther,Scizor,Golbat,4.026
2,Scyther,Scizor,Gyarados,5.446
2,Scyther,Scizor,Heracross,4.44
2,Scyther,Scizor,Jumpluff,6.131
2,Scyther,Scizor,Mantine,4.141
2,Scyther,Scizor,Murkrow,0.092
2,Scyther,Scizor,Noctowl,0.108
2,Scyther,Scizor,Parasect,0.02
2,Scyther,Scizor,Pidgeot,6.589
2,Scyther,Scizor,Pinsir,10.454
2,Scyther,Scizor,Shuckle,6.478
2,Scyther,Scizor,Skarmory,7.87
2,Scyther,Scizor,Togetic,0.05
2,Scyther,Scizor,Venomoth,4.66
2,Scyther,Scizor,Xatu,5.674
2,Seadra,Kingdra,Blastoise,8.535
2,Seadra,Kingdra,Cloyster,7.97
2,Seadra,Kingdra,Dewgong,0.942
2,Seadra,Kingdra,Feraligatr,8.608
2,Seadra,Kingdra,Golduck,6.669
2,Seadra,Kingdra,Gyarados,8.014
2,Seadra,Kingdra,Kabutops,4.857
2,Seadra,Kingdra,Kingler,1.247
2,Seadra,Kingdra,Lanturn,0.448
2,Seadra,Kingdra,Lapras,7.926
2,Seadra,Kingdra,Mantine,0.741
2,Seadra,Kingdra,Octillery,0.989
2,Seadra,Kingdra,Omastar,4.859
2,Seadra,Kingdra,Politoed,7.177
2,Seadra,Kingdra,Poliwrath,3.86
2,Seadra,Kingdra,Seaking,1.032
2,Seadra,Kingdra,Slowbro,4.344
2,Seadra,Kingdra,Slowking,4.538
2,Seadra,Kingdra,Starmie,5.188
2,Seadra,Kingdra,Tentacruel,4.079
2,Seadra,Kingdra,Vaporeon,7.977
2,Seel,Dewgong,Azumarill,1.729
2,Seel,Dewgong,Blastoise,0.952
2,Seel,Dewgong,Cloyster,0.861
2,Seel,Dewgong,Croconaw,1.738
2,Seel,Dewgong,Feraligatr,0.999
2,Seel,Dewgong,Golduck,5.966
2,Seel,Dewgong,Gyarados,0.88
2,Seel,Dewgong,Kabutops,4.37
2,Seel,Dewgong,Kingdra,0.044
2,Seel,Dewgong,Kingler,6.626
2,Seel,Dewgong,Lanturn,4.177
2,Seel,Dewgong,Lapras,0.818
2,Seel,Dewgong,Mantine,5.224
2,Seel,Dewgong,Octillery,5.943
2,Seel,Dewgong,Omastar,4.351
2,Seel,Dewgong,Politoed,6.327
2,Seel,Dewgong,Poliwhirl,1.484
2,Seel,Dewgong,Poliwrath,3.522
2,Seel,Dewgong,Quagsire,5.377
2,Seel,Dewgong,Qwilfish,4.831
2,Seel,Dewgong,Seadra,7.843
2,Seel,Dewgong,Seaking,7.11
2,Seel,Dewgong,Slowbro,3.901
2,Seel,Dewgong,Slowking,4.005
2,Seel,Dewgong,Starmie,4.602
2,Seel,Dewgong,Tentacruel,3.587
2,Seel,Dewgong,Vaporeon,0.882
2,Seel,Dewgong,Wartortle,1.851
2,Sentret,Furret,Aipom,0.028
2,Sentret,Furret,Chansey,8.108
2,Sentret,Furret,Clefable,0.02
2,Sentret,Furret,Dodrio,0.014
2,Sentret,Furret,Dunsparce,8.435
2,Sentret,Furret,Fearow,7.303
2,Sentret,Furret,Girafarig,5.33
2,Sentret,Furret,Granbull,8.42
2,Sentret,Furret,Lickitung,10.405
2,Sentret,Furret,Noctowl,7.098
2,Sentret,Furret,Persian,8.234
2,Sentret,Furret,Pidgeot,0.015
2,Sentret,Furret,Pidgeotto,0.001
2,Sentret,Furret,Porygon,10.343
2,Sentret,Furret,Raticate,9.375
2,Sentret,Furret,Stantler,0.024
2,Sentret,Furret,Togetic,8.223
2,Sentret,Furret,Wigglytuff,8.624
2,Shellder,Cloyster,Blastoise,7.366
2,Shellder,Cloyster,Dewgong,5.807
2,Shellder,Cloyster,Feraligatr,7.544
2,Shellder,Cloyster,Golduck,5.781
2,Shellder,Cloyster,Gyarados,7.094
2,Shellder,Cloyster,Kabutops,4.239
2,Shellder,Cloyster,Kingdra,2.25
2,Shellder,Cloyster,Kingler,6.587
2,Shellder,Cloyster,Lanturn,0.371
2,Shellder,Cloyster,Lapras,6.976
2,Shellder,Cloyster,Mantine,0.608
2,Shellder,Cloyster,Octillery,5.883
2,Shellder,Cloyster,Omastar,4.223
2,Shellder,Cloyster,Politoed,6.182
2,Shellder,Cloyster,Poliwrath,3.316
2,Shellder,Cloyster,Quagsire,0.599
2,Shellder,Cloyster,Qwilfish,0.446
2,Shellder,Cloyster,Seadra,1.226
2,Shellder,Cloyster,Seaking,1.091
2,Shellder,Cloyster,Slowbro,3.783
2,Shellder,Cloyster,Slowking,3.779
2,Shellder,Cloyster,Starmie,4.486
2,Shellder,Cloyster,Tentacruel,3.315
2,Shellder,Cloyster,Vaporeon,7.048
2,Skiploom,Jumpluff,Aerodactyl,0.039
2,Skiploom,Jumpluff,Bayleef,6.276
2,Skiploom,Jumpluff,Bellossom,6.405
2,Skiploom,Jumpluff,Butterfree,0.1
2,Skiploom,Jumpluff,Crobat,0.003
2,Skiploom,Jumpluff,Dodrio,5.811
2,Skiploom,Jumpluff,Exeggutor,0.001
2,Skiploom,Jumpluff,Fearow,5.272
2,Skiploom,Jumpluff,Gligar,4.788
2,Skiploom,Jumpluff,Gloom,0.028
2,Skiploom,Jumpluff,Golbat,3.719
2,Skiploom,Jumpluff,Ivysaur,3.932
2,Skiploom,Jumpluff,Ledian,0.074
2,Skiploom,Jumpluff,Mantine,3.636
2,Skiploom,Jumpluff,Meganium,0.003
2,Skiploom,Jumpluff,Murkrow,8.65
2,Skiploom,Jumpluff,Noctowl,5.331
2,Skiploom,Jumpluff,Parasect,3.982
2,Skiploom,Jumpluff,Pidgeot,5.625
2,Skiploom,Jumpluff,Scyther,0.065
2,Skiploom,Jumpluff,Skarmory,6.841
2,Skiploom,Jumpluff,Sunflora,5.99
2,Skiploom,Jumpluff,Tangela,5.363
2,Skiploom,Jumpluff,Togetic,6.206
2,Skiploom,Jumpluff,Venusaur,0.002
2,Skiploom,Jumpluff,Victreebel,3.375
2,Skiploom,Jumpluff,Vileplume,3.496
2,Skiploom,Jumpluff,Weepinbell,0.022
2,Skiploom,Jumpluff,Xatu,4.888
2,Skiploom,Jumpluff,Yanma,0.077
2,Slowpoke,Slowbro,Alakazam,5.61
2,Slowpoke,Slowbro,Azumarill,0.063
2,Slowpoke,Slowbro,Blastoise,4.332
2,Slowpoke,Slowbro,Cloyster,4.098
2,Slowpoke,Slowbro,Croconaw,0.046
2,Slowpoke,Slowbro,Dewgong,3.334
2,Slowpoke,Slowbro,Espeon,6.957
2,Slowpoke,Slowbro,Exeggutor,4.025
2,Slowpoke,Slowbro,Feraligatr,4.142
2,Slowpoke,Slowbro,Girafarig,3.331
2,Slowpoke,Slowbro,Golduck,3.433
2,Slowpoke,Slowbro,Gyarados,0.049
2,Slowpoke,Slowbro,Hypno,5.556
2,Slowpoke,Slowbro,Jynx,5.243
2,Slowpoke,Slowbro,Kabutops,2.548
2,Slowpoke,Slowbro,Kadabra,0.203
2,Slowpoke,Slowbro,Kingler,3.788
2,Slowpoke,Slowbro,Lanturn,2.438
2,Slowpoke,Slowbro,Lapras,3.909
2,Slowpoke,Slowbro,Mantine,3.074
2,Slowpoke,Slowbro,Mr. Mime,5.196
2,Slowpoke,Slowbro,Octillery,3.321
2,Slowpoke,Slowbro,Omastar,2.473
2,Slowpoke,Slowbro,Politoed,3.465
2,Slowpoke,Slowbro,Poliwrath,2.016
2,Slowpoke,Slowbro,Quagsire,0.034
2,Slowpoke,Slowbro,Qwilfish,0.015
2,Slowpoke,Slowbro,Seadra,0.051
2,Slowpoke,Slowbro,Seaking,3.9
2,Slowpoke,Slowbro,Starmie,2.748
2,Slowpoke,Slowbro,Tentacruel,2.009
2,Slowpoke,Slowbro,Vaporeon,3.924
2,Slowpoke,Slowbro,Wartortle,0.054
2,Slowpoke,Slowbro,Wobbuffet,0.137
2,Slowpoke,Slowbro,Xatu,4.478
2,Slowpoke,Slowking,Alakazam,5.421
2,Slowpoke,Slowking,Azumarill,0.133
2,Slowpoke,Slowking,Blastoise,4.218
2,Slowpoke,Slowking,Cloyster,4.012
2,Slowpoke,Slowking,Croconaw,0.142
2,Slowpoke,Slowking,Dewgong,3.306
2,Slowpoke,Slowking,Espeon,6.735
2,Slowpoke,Slowking,Exeggutor,3.927
2,Slowpoke,Slowking,Feraligatr,4.24
2,Slowpoke,Slowking,Girafarig,3.256
2,Slowpoke,Slowking,Golduck,3.484
2,Slowpoke,Slowking,Gyarados,0.146
2,Slowpoke,Slowking,Hypno,5.429
2,Slowpoke,Slowking,Jynx,5.091
2,Slowpoke,Slowking,Kabutops,2.575
2,Slowpoke,Slowking,Kadabra,0.573
2,Slowpoke,Slowking,Kingler,3.738
2,Slowpoke,Slowking,Lanturn,2.344
2,Slowpoke,Slowking,Lapras,3.933
2,Slowpoke,Slowking,Mantine,2.954
2,Slowpoke,Slowking,Mr. Mime,5.041
2,Slowpoke,Slowking,Octillery,3.469
2,Slowpoke,Slowking,Omastar,2.481
2,Slowpoke,Slowking,Politoed,3.577
2,Slowpoke,Slowking,Poliwrath,1.957
2,Slowpoke,Slowking,Quagsire,0.083
2,Slowpoke,Slowking,Qwilfish,0.047
2,Slowpoke,Slowking,Seadra,0.152
2,Slowpoke,Slowking,Seaking,3.925
2,Slowpoke,Slowking,Starmie,2.641
2,Slowpoke,Slowking,Tentacruel,2.098
2,Slowpoke,Slowking,Vaporeon,3.891
2,Slowpoke,Slowking,Wartortle,0.154
2,Slowpoke,Slowking,Wobbuffet,0.445
2,Slowpoke,Slowking,Xatu,4.382
2,Slugma,Magcargo,Charmeleon,25.894
2,Slugma,Magcargo,Growlithe,13.472
2,Slugma,Magcargo,Houndour,1.103
2,Slugma,Magcargo,Magby,9.64
2,Slugma,Magcargo,Ponyta,23.758
2,Slugma,Magcargo,Quilava,26.133
2,Smoochum,Jynx,Alakazam,11.739
2,Smoochum,Jynx,Cloyster,0.043
2,Smoochum,Jynx,Dewgong,7.547
2,Smoochum,Jynx,Espeon,0.201
2,Smoochum,Jynx,Exeggutor,0.629
2,Smoochum,Jynx,Girafarig,7.413
2,Smoochum,Jynx,Hypno,11.924
2,Smoochum,Jynx,Kadabra,3.121
2,Smoochum,Jynx,Lapras,0.037
2,Smoochum,Jynx,Mr. Mime,11.255
2,Smoochum,Jynx,Piloswine,10.046
2,Smoochum,Jynx,Slowbro,5.415
2,Smoochum,Jynx,Slowking,5.612
2,Smoochum,Jynx,Sneasel,12.722
2,Smoochum,Jynx,Starmie,0.232
2,Smoochum,Jynx,Wobbuffet,2.426
2,Smoochum,Jynx,Xatu,9.638
2,Snubbull,Granbull,Chansey,5.749
2,Snubbull,Granbull,Clefable,6.586
2,Snubbull,Granbull,Dodrio,5.583
2,Snubbull,Granbull,Dunsparce,6.124
2,Snubbull,Granbull,Fearow,5.067
2,Snubbull,Granbull,Furret,6.611
2,Snubbull,Granbull,Girafarig,3.857
2,Snubbull,Granbull,Kangaskhan,6.388
2,Snubbull,Granbull,Lickitung,0.002
2,Snubbull,Granbull,Miltank,6.494
2,Snubbull,Granbull,Noctowl,5.134
2,Snubbull,Granbull,Persian,5.888
2,Snubbull,Granbull,Pidgeot,5.36
2,Snubbull,Granbull,Porygon,0.002
2,Snubbull,Granbull,Porygon2,0.003
2,Snubbull,Granbull,Raticate,6.55
2,Snubbull,Granbull,Stantler,6.135
2,Snubbull,Granbull,Tauros,6.359
2,Snubbull,Granbull,Togetic,5.952
2,Snubbull,Granbull,Ursaring,0.003
2,Snubbull,Granbull,Wigglytuff,6.153
2,Spearow,Fearow,Butterfree,0.001
2,Spearow,Fearow,Chansey,4.892
2,Spearow,Fearow,Clefable,5.675
2,Spearow,Fearow,Dodrio,4.79
2,Spearow,Fearow,Dunsparce,5.16
2,Spearow,Fearow,Furret,5.495
2,Spearow,Fearow,Girafarig,3.144
2,Spearow,Fearow,Gligar,3.833
2,Spearow,Fearow,Golbat,3.097
2,Spearow,Fearow,Granbull,5.091
2,Spearow,Fearow,Jumpluff,4.236
2,Spearow,Fearow,Lickitung,0.001
2,Spearow,Fearow,Mantine,3.001
2,Spearow,Fearow,Murkrow,6.76
2,Spearow,Fearow,Noctowl,4.392
2,Spearow,Fearow,Persian,5.122
2,Spearow,Fearow,Pidgeot,4.588
2,Spearow,Fearow,Raticate,5.739
2,Spearow,Fearow,Scyther,0.001
2,Spearow,Fearow,Skarmory,5.35
2,Spearow,Fearow,Stantler,5.151
2,Spearow,Fearow,Togetic,5.048
2,Spearow,Fearow,Ursaring,0.002
2,Spearow,Fearow,Wigglytuff,5.327
2,Spearow,Fearow,Xatu,4.103
2,Spearow,Fearow,Yanma,0.001
2,Spinarak,Ariados,Arbok,0.306
2,Spinarak,Ariados,Beedrill,6.94
2,Spinarak,Ariados,Bulbasaur,0.057
2,Spinarak,Ariados,Butterfree,12.638
2,Spinarak,Ariados,Forretress,0.049
2,Spinarak,Ariados,Gloom,6.42
2,Spinarak,Ariados,Golbat,0.004
2,Spinarak,Ariados,Grimer,0.074
2,Spinarak,Ariados,Haunter,9.243
2,Spinarak,Ariados,Ivysaur,6.807
2,Spinarak,Ariados,Koffing,0.88
2,Spinarak,Ariados,Ledian,11.714
2,Spinarak,Ariados,Nidorina,9.9
2,Spinarak,Ariados,Nidorino,9.645
2,Spinarak,Ariados,Oddish,0.072
2,Spinarak,Ariados,Parasect,6.756
2,Spinarak,Ariados,Qwilfish,0.08
2,Spinarak,Ariados,Tentacool,0.845
2,Spinarak,Ariados,Venomoth,0.001
2,Spinarak,Ariados,Weepinbell,7.06
2,Spinarak,Ariados,Yanma,10.509
2,Squirtle,Wartortle,Azumarill,14.229
2,Squirtle,Wartortle,Chinchou,0.217
2,Squirtle,Wartortle,Corsola,14.001
2,Squirtle,Wartortle,Croconaw,14.321
2,Squirtle,Wartortle,Dewgong,0.029
2,Squirtle,Wartortle,Kabuto,2.94
2,Squirtle,Wartortle,Kingler,0.038
2,Squirtle,Wartortle,Krabby,0.432
2,Squirtle,Wartortle,Lanturn,0.279
2,Squirtle,Wartortle,Mantine,0.434
2,Squirtle,Wartortle,Octillery,0.034
2,Squirtle,Wartortle,Omanyte,3.009
2,Squirtle,Wartortle,Poliwhirl,17.618
2,Squirtle,Wartortle,Quagsire,9.274
2,Squirtle,Wartortle,Qwilfish,8.647
2,Squirtle,Wartortle,Seadra,12.494
2,Squirtle,Wartortle,Seaking,0.82
2,Squirtle,Wartortle,Seel,0.441
2,Squirtle,Wartortle,Staryu,0.469
2,Squirtle,Wartortle,Tentacool,0.274
2,Staryu,Starmie,Blastoise,7.233
2,Staryu,Starmie,Cloyster,6.853
2,Staryu,Starmie,Dewgong,5.65
2,Staryu,Starmie,Feraligatr,7.261
2,Staryu,Starmie,Golduck,5.789
2,Staryu,Starmie,Gyarados,6.994
2,Staryu,Starmie,Kabutops,4.043
2,Staryu,Starmie,Kingdra,2.211
2,Staryu,Starmie,Kingler,6.431
2,Staryu,Starmie,Lanturn,0.318
2,Staryu,Starmie,Lapras,6.851
2,Staryu,Starmie,Mantine,0.546
2,Staryu,Starmie,Octillery,5.659
2,Staryu,Starmie,Omastar,4.099
2,Staryu,Starmie,Politoed,6.17
2,Staryu,Starmie,Poliwrath,3.27
2,Staryu,Starmie,Quagsire,0.565
2,Staryu,Starmie,Qwilfish,0.376
2,Staryu,Starmie,Seadra,1.116
2,Staryu,Starmie,Seaking,1.026
2,Staryu,Starmie,Slowbro,3.733
2,Staryu,Starmie,Slowking,3.692
2,Staryu,Starmie,Tentacruel,3.365
2,Staryu,Starmie,Vaporeon,6.749
2,Sunkern,Sunflora,Bayleef,18.415
2,Sunkern,Sunflora,Bellossom,4.629
2,Sunkern,Sunflora,Gloom,10.573
2,Sunkern,Sunflora,Ivysaur,11.331
2,Sunkern,Sunflora,Jumpluff,14.815
2,Sunkern,Sunflora,Parasect,10.961
2,Sunkern,Sunflora,Tangela,15.084
2,Sunkern,Sunflora,Victreebel,1.23
2,Sunkern,Sunflora,Vileplume,1.369
2,Sunkern,Sunflora,Weepinbell,11.593
2,Swinub,Piloswine,Cloyster,0.016
2,Swinub,Piloswine,Dewgong,5.79
2,Swinub,Piloswine,Donphan,0.481
2,Swinub,Piloswine,Dugtrio,9.581
2,Swinub,Piloswine,Gligar,6.965
2,Swinub,Piloswine,Golem,8.213
2,Swinub,Piloswine,Graveler,0.581
2,Swinub,Piloswine,Jynx,8.629
2,Swinub,Piloswine,Lapras,0.014
2,Swinub,Piloswine,Marowak,9.219
2,Swinub,Piloswine,Nidoking,4.249
2,Swinub,Piloswine,Nidoqueen,4.374
2,Swinub,Piloswine,Onix,0.627
2,Swinub,Piloswine,Pupitar,9.076
2,Swinub,Piloswine,Quagsire,5.245
2,Swinub,Piloswine,Rhydon,8.234
2,Swinub,Piloswine,Sandslash,8.445
2,Swinub,Piloswine,Sneasel,9.789
2,Swinub,Piloswine,Steelix,0.472
2,Teddiursa,Ursaring,Blissey,10.38
2,Teddiursa,Ursaring,Chansey,6.979
2,Teddiursa,Ursaring,Clefable,8.104
2,Teddiursa,Ursaring,Dodrio,6.648
2,Teddiursa,Ursaring,Fearow,0.001
2,Teddiursa,Ursaring,Girafarig,4.67
